@RELATION svm5classmodel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {depan_mati,tengah_mati,depan_menyala,samping_mati,tengah_menyala,samping_menyala}

@DATA
0.016931,0.015139,2.964407,0.124699,0.202507,0.123394,0.011319,0.017506,-27.053130,2.604090,0.616978,0.481272,0.544111,0.206397,-0.026808,0.138051,0.095569,0.158535,0.134201,0.011978,0.126488,0.009400,0.001275,0.092144,0.013551,0.094346,0.003866,0.049907,0.000877,0.002491,0.010898,0.010592,0.001548,0.043211,0.008401,0.014080,0.280299,0.025606,0.025071,0.094809,0.004704,0.008763,2.342322,0.562520,0.465050,0.288974,0.238149,0.127603,0.210646,0.192446,0.149806,0.230247,0.103961,0.166014,0.182455,0.009613,0.002005,0.058040,0.017096,0.061784,0.004371,0.036704,0.001446,0.003402,0.010008,0.008503,0.001494,0.007074,tengah_mati
0.017748,0.029898,2.883630,0.118940,0.190318,0.151525,0.009131,0.030649,-25.244312,2.809757,0.524698,0.250589,0.236303,0.123009,0.004019,0.099403,0.076680,0.063294,-0.007677,0.005400,0.018046,0.005094,0.000859,0.069326,0.042518,0.082675,0.003081,0.033365,0.000776,0.001399,0.017977,0.011081,0.001596,0.036163,0.011481,0.012616,0.318917,0.041971,0.044631,0.138875,0.008631,0.021668,1.905080,0.596112,0.459680,0.388454,0.167475,0.163201,0.169852,0.169010,0.128274,0.110161,0.140056,0.112693,0.095877,0.003189,0.001483,0.045714,0.017641,0.034507,0.003033,0.023590,0.001016,0.001341,0.009533,0.009446,0.001203,0.007323,tengah_mati
0.020105,0.012315,2.834127,0.121242,0.187841,0.191911,0.010119,0.033643,-27.052151,2.781710,0.431628,0.244376,0.229287,0.224195,-0.009244,0.100564,0.114214,0.091680,0.013395,0.052268,0.100272,0.007951,0.001296,0.052905,0.033768,0.080764,0.004798,0.054224,0.001053,0.002660,0.017731,0.017292,0.002361,0.036618,0.011251,0.013130,0.474250,0.052668,0.046712,0.208218,0.007966,0.023255,2.071248,0.873143,0.626459,0.383934,0.295503,0.169926,0.196433,0.220798,0.154518,0.118110,0.176820,0.149487,0.131102,0.009787,0.001748,0.039465,0.034832,0.055590,0.004859,0.043666,0.001831,0.002273,0.013399,0.015403,0.002447,0.012633,tengah_mati
0.018428,0.018996,2.963274,0.133081,0.196856,0.214125,0.009164,0.034992,-26.833687,2.440545,0.403607,0.312641,0.289948,0.310857,0.123568,0.175809,0.040177,0.105292,0.011415,0.078070,0.075815,0.005434,0.001395,0.066287,0.034654,0.079836,0.002583,0.066352,0.001398,0.001661,0.017224,0.012175,0.001528,0.042221,0.010109,0.019037,0.357443,0.051342,0.039819,0.227531,0.007190,0.034715,3.005285,0.816245,0.553922,0.442230,0.256468,0.163756,0.211787,0.185468,0.118554,0.123907,0.136221,0.130534,0.128138,0.005895,0.002046,0.057225,0.032187,0.061537,0.002950,0.060035,0.002340,0.002486,0.015708,0.009645,0.001576,0.012658,tengah_mati
0.021863,0.013188,2.758103,0.135110,0.204304,0.218990,0.008867,0.036809,-27.000266,2.469239,0.395367,0.558183,0.383655,0.191985,0.063037,0.106950,0.161268,0.201103,0.015317,0.068698,0.013536,0.006935,0.002021,0.084940,0.011962,0.068158,0.004381,0.065887,0.001233,0.002605,0.012777,0.025986,0.001697,0.038875,0.013906,0.018515,0.589393,0.045750,0.043645,0.239250,0.006774,0.039542,2.608301,0.758376,0.593708,0.393817,0.291437,0.193391,0.234759,0.206502,0.138938,0.124530,0.167030,0.187259,0.119528,0.005118,0.002361,0.052526,0.015141,0.052877,0.005061,0.051103,0.001685,0.002704,0.011324,0.025746,0.001542,0.012083,tengah_mati
0.067819,0.008001,2.888376,0.180816,0.229775,0.547866,0.007020,0.108117,-31.879577,1.836767,-0.086934,0.365087,0.044191,0.281111,0.269585,0.009253,0.069063,0.164000,-0.007577,0.088626,-0.035250,0.010407,0.004084,0.044835,0.013182,0.029179,0.005995,0.052547,0.002428,0.005260,0.016734,0.033787,0.005088,0.024259,0.027251,0.009636,0.326104,0.043208,0.034593,0.310317,0.003234,0.075451,2.506787,0.579031,0.358466,0.297506,0.224113,0.210706,0.245497,0.183163,0.186711,0.180689,0.162830,0.169020,0.157211,0.008788,0.004998,0.021116,0.016210,0.020492,0.005675,0.046241,0.002210,0.004039,0.015880,0.023706,0.004359,0.010531,depan_menyala
0.054749,0.004854,2.958562,0.190025,0.243049,0.400958,0.005434,0.064701,-32.782092,1.937638,-0.203181,0.245000,0.003625,0.265455,0.245420,-0.006702,0.057317,0.073075,-0.137323,0.035244,0.043745,0.009521,0.003253,0.041855,0.017232,0.045367,0.008841,0.048895,0.004474,0.003946,0.010411,0.036873,0.007274,0.027347,0.022021,0.006948,0.378055,0.030376,0.025470,0.225967,0.002694,0.041572,2.125906,0.419343,0.413209,0.324159,0.222956,0.222748,0.190664,0.197404,0.190298,0.189637,0.220315,0.164432,0.181994,0.009956,0.003143,0.035020,0.018186,0.036859,0.010740,0.032890,0.004858,0.004001,0.006795,0.029048,0.009336,0.011480,depan_menyala
0.081804,0.004355,3.069243,0.205484,0.243826,0.650635,0.004521,0.099175,-33.206709,1.799370,-0.124445,0.178266,-0.127753,0.094255,-0.000085,-0.054919,-0.012301,0.105208,-0.064943,0.081935,0.028272,0.011627,0.004931,0.033581,0.019621,0.044700,0.010890,0.027585,0.002974,0.007231,0.011372,0.026860,0.006445,0.019085,0.028385,0.009013,0.251313,0.032279,0.028651,0.297038,0.002750,0.054291,2.140110,0.474030,0.348047,0.245972,0.182690,0.233590,0.273635,0.203273,0.186714,0.194633,0.143080,0.180145,0.168117,0.009813,0.004499,0.028354,0.015113,0.027984,0.008669,0.013350,0.002455,0.005878,0.006587,0.015994,0.006279,0.009475,depan_menyala
0.058708,0.002955,3.031418,0.189518,0.245261,0.410212,0.005912,0.060352,-32.997842,1.928727,-0.242850,0.210824,-0.029058,0.205634,0.241776,0.076852,0.065733,0.223312,-0.031541,0.036699,0.003037,0.009928,0.005598,0.042383,0.008475,0.048152,0.006473,0.064660,0.004944,0.005087,0.009479,0.034065,0.005717,0.029618,0.022624,0.003820,0.173881,0.035289,0.026211,0.195073,0.003967,0.034865,2.330563,0.323625,0.334713,0.221581,0.242137,0.202787,0.203293,0.193836,0.218169,0.161635,0.178292,0.155088,0.140720,0.011271,0.006165,0.028516,0.008511,0.035819,0.004303,0.024260,0.006100,0.005618,0.007071,0.020510,0.005991,0.009894,depan_menyala
0.055974,0.006351,2.994206,0.174436,0.231582,0.359802,0.006558,0.061540,-32.028099,1.955599,-0.253933,0.339411,-0.044348,0.084418,0.060304,-0.091489,0.057548,0.139063,-0.089586,0.044319,-0.030648,0.011556,0.005233,0.038966,0.024933,0.041744,0.005517,0.025913,0.005082,0.007549,0.018860,0.024983,0.006119,0.022605,0.021724,0.006245,0.409104,0.047301,0.037325,0.213970,0.005186,0.025519,3.057139,0.615786,0.357782,0.291388,0.269276,0.255928,0.250858,0.202977,0.250520,0.218908,0.201085,0.207496,0.148191,0.010105,0.004584,0.032021,0.025688,0.026139,0.003451,0.019850,0.005255,0.007307,0.014833,0.023102,0.006528,0.009798,depan_menyala
0.064201,0.006664,2.975532,0.179640,0.229779,0.451597,0.007771,0.073518,-32.549958,1.800929,-0.159739,0.303305,-0.096339,0.237927,0.152723,-0.008893,0.145818,0.183141,0.040060,0.091353,-0.029714,0.010100,0.003800,0.034820,0.008970,0.048023,0.006201,0.033379,0.003715,0.005002,0.012902,0.030235,0.009057,0.022833,0.031478,0.006778,0.444293,0.054011,0.040590,0.310910,0.005768,0.050991,2.897845,0.767119,0.463767,0.352399,0.301054,0.237123,0.250785,0.187902,0.231312,0.186083,0.208778,0.200592,0.157646,0.010439,0.003998,0.033347,0.009832,0.040962,0.007139,0.023232,0.002875,0.005884,0.011991,0.023240,0.010975,0.012861,depan_menyala
0.084638,0.006735,2.987061,0.201309,0.236176,0.636413,0.005071,0.104530,-32.868566,1.791357,-0.248146,0.177104,-0.126421,0.164275,0.209518,0.069188,0.052576,0.047128,-0.065025,0.014073,0.014778,0.010467,0.007231,0.034964,0.023918,0.035247,0.006846,0.027712,0.004140,0.003682,0.013128,0.025809,0.005826,0.018857,0.031759,0.007173,0.351692,0.036267,0.031648,0.332541,0.003990,0.063870,2.433233,0.440503,0.387771,0.309621,0.242670,0.231497,0.216627,0.216402,0.205316,0.166699,0.174338,0.214551,0.151769,0.008558,0.008319,0.025094,0.022210,0.023816,0.005682,0.019552,0.004236,0.002552,0.009101,0.023471,0.005163,0.009380,depan_menyala
0.069377,0.008063,2.965552,0.175585,0.215502,0.624420,0.006017,0.108019,-31.324511,1.640015,-0.064189,0.079934,-0.231508,0.119520,0.073360,-0.053846,-0.060631,0.049620,-0.056240,0.084741,-0.038681,0.012535,0.004182,0.029010,0.025738,0.041634,0.011520,0.022924,0.003586,0.007578,0.009645,0.023460,0.006668,0.018976,0.030771,0.009485,0.471359,0.058670,0.051134,0.376309,0.004791,0.070500,3.948928,0.621933,0.411413,0.343872,0.259354,0.232283,0.282086,0.229208,0.237137,0.270237,0.196045,0.161098,0.166085,0.012873,0.003827,0.028195,0.025560,0.029506,0.008512,0.022835,0.002706,0.006791,0.007966,0.014652,0.006164,0.011024,depan_menyala
0.065274,0.005831,3.038270,0.193045,0.237588,0.482901,0.006504,0.066295,-33.217865,1.917561,-0.222063,0.171072,-0.102151,0.175895,0.172639,0.041512,0.048972,0.248347,-0.087762,0.000862,-0.014975,0.013374,0.009204,0.040450,0.024218,0.033377,0.008236,0.028561,0.003564,0.005926,0.015629,0.023037,0.005100,0.020919,0.022146,0.005411,0.344839,0.039433,0.030810,0.199600,0.005807,0.022624,2.876482,0.498692,0.401902,0.249104,0.249561,0.210721,0.246073,0.187655,0.193544,0.180790,0.136665,0.187358,0.152154,0.010316,0.012423,0.034396,0.022696,0.020369,0.007443,0.021325,0.003077,0.005733,0.011784,0.017536,0.004404,0.010134,depan_menyala
0.076875,0.011105,2.899590,0.201361,0.242413,0.540803,0.006190,0.079552,-32.369025,1.819640,-0.101179,0.303249,-0.060200,0.176458,0.132724,0.055355,0.121553,0.104540,-0.087851,0.032226,0.000062,0.011613,0.004052,0.044189,0.023729,0.030196,0.007821,0.047327,0.002756,0.005607,0.014818,0.033833,0.003898,0.024884,0.024477,0.015055,0.501247,0.047549,0.043193,0.186247,0.004629,0.025132,3.143405,0.443530,0.353160,0.289747,0.240533,0.225173,0.173771,0.202859,0.219712,0.208554,0.211974,0.152787,0.143929,0.010853,0.003354,0.033677,0.026161,0.017528,0.006887,0.036605,0.003802,0.004523,0.008979,0.023914,0.002557,0.009761,depan_menyala
0.072568,0.008669,2.975134,0.197670,0.240728,0.502925,0.004844,0.070001,-32.829706,1.924997,-0.288605,0.192963,-0.176701,0.079128,0.186275,-0.000876,0.046549,0.154712,-0.088510,0.046501,-0.004595,0.016421,0.006511,0.032326,0.019203,0.045852,0.008904,0.023244,0.003736,0.008624,0.008932,0.022620,0.005848,0.019193,0.034842,0.011239,0.434881,0.062758,0.053300,0.264743,0.003815,0.031831,4.490045,0.599012,0.381444,0.264427,0.288161,0.233813,0.256077,0.190432,0.216982,0.174273,0.189006,0.164906,0.137123,0.012168,0.005677,0.029982,0.017647,0.028146,0.006876,0.014731,0.004495,0.007220,0.006460,0.013565,0.004498,0.010623,depan_menyala
0.067089,0.006238,2.822416,0.190333,0.243108,0.419495,0.008508,0.062330,-32.751611,2.008629,-0.076411,0.308073,-0.122335,0.198330,0.162029,0.025761,0.054107,0.111844,-0.063967,0.022039,-0.014627,0.012700,0.004548,0.038778,0.021105,0.040937,0.007182,0.033157,0.002016,0.004854,0.017940,0.027822,0.004884,0.022138,0.033934,0.007964,0.535504,0.071076,0.052639,0.327286,0.008827,0.047188,4.713913,0.708134,0.422020,0.311004,0.353532,0.278641,0.204962,0.181500,0.216001,0.210061,0.180480,0.176737,0.136751,0.013026,0.004338,0.030149,0.026050,0.029776,0.005999,0.024095,0.001739,0.004578,0.013901,0.017821,0.005678,0.010403,depan_menyala
0.071090,0.007188,3.134058,0.202238,0.243693,0.570270,0.004374,0.085178,-31.397042,1.650796,-0.331087,0.104659,-0.096093,0.122399,0.010536,-0.237138,-0.082531,0.208536,-0.140419,-0.108261,-0.099859,0.021355,0.003342,0.028707,0.008062,0.030852,0.009615,0.014497,0.006940,0.024108,0.011821,0.020561,0.006475,0.018604,0.023034,0.012058,0.170549,0.042400,0.037702,0.222571,0.003401,0.032703,2.954544,0.530816,0.363113,0.240650,0.162591,0.183173,0.199853,0.182821,0.171785,0.128609,0.120726,0.135867,0.105933,0.019414,0.001861,0.025276,0.005774,0.014608,0.009836,0.012663,0.005150,0.003389,0.008009,0.016787,0.005575,0.007726,depan_menyala
0.078622,0.006991,2.794085,0.161988,0.200874,0.614933,0.006880,0.105229,-30.267739,1.877431,-0.037224,0.114286,-0.113189,0.208784,-0.011055,-0.093151,0.012673,0.088749,-0.140436,-0.010992,-0.191323,0.026706,0.005471,0.043072,0.012183,0.025104,0.007567,0.016449,0.004197,0.010440,0.012043,0.021936,0.005574,0.018316,0.047528,0.011923,0.645655,0.079249,0.061123,0.525001,0.006471,0.074844,5.375016,0.989720,0.604524,0.314026,0.306084,0.259160,0.199124,0.340893,0.233754,0.229462,0.202477,0.197689,0.188757,0.032588,0.004894,0.047561,0.008858,0.021773,0.005112,0.011783,0.004447,0.010846,0.008208,0.015403,0.004263,0.012449,depan_menyala
0.067302,0.006480,3.056117,0.194466,0.240252,0.533678,0.004410,0.077511,-32.654456,1.828697,-0.217891,0.173438,-0.095952,0.125406,-0.034734,-0.013730,-0.037148,0.075840,-0.046400,0.025260,-0.134372,0.023389,0.006107,0.037435,0.013050,0.030685,0.010885,0.017530,0.003782,0.011786,0.012147,0.020316,0.006189,0.017540,0.022695,0.010131,0.232183,0.048609,0.039161,0.233393,0.003076,0.030031,3.707391,0.558197,0.425338,0.316374,0.221921,0.257658,0.181480,0.178784,0.169006,0.163225,0.148427,0.167126,0.172120,0.022973,0.005580,0.034301,0.006847,0.011514,0.008575,0.011487,0.004743,0.009042,0.008805,0.014432,0.005769,0.008962,depan_menyala
0.097263,0.003803,3.078360,0.216451,0.248127,0.598550,0.003448,0.092151,-33.168675,1.607006,-0.211108,0.252756,0.024694,0.118114,-0.014634,-0.023487,0.145465,0.054336,-0.083944,-0.016388,-0.072162,0.019309,0.004718,0.037803,0.007507,0.050641,0.006193,0.016377,0.005746,0.007727,0.010437,0.020537,0.004204,0.022891,0.039595,0.006552,0.166574,0.051204,0.038395,0.318774,0.002091,0.052586,3.600275,0.360948,0.316297,0.303049,0.255423,0.236575,0.181004,0.234714,0.219068,0.184074,0.155488,0.129899,0.156106,0.018445,0.003863,0.038348,0.004296,0.024438,0.005175,0.017180,0.005762,0.005133,0.010542,0.017551,0.002352,0.008297,depan_menyala
0.060433,0.006375,2.989479,0.175347,0.219152,0.396280,0.006234,0.064372,-30.374882,1.839172,-0.192542,0.217798,-0.005564,0.155305,-0.044014,-0.092405,0.129578,0.080745,-0.165133,-0.058443,-0.202183,0.039210,0.004411,0.050586,0.006410,0.035277,0.005062,0.014299,0.005801,0.007311,0.013206,0.026206,0.006716,0.027264,0.035090,0.009504,0.374069,0.078771,0.068641,0.284996,0.005454,0.032984,5.685299,0.627585,0.590008,0.365666,0.234927,0.295726,0.247875,0.266345,0.154051,0.171804,0.169540,0.168520,0.182089,0.039849,0.005245,0.058759,0.004633,0.030831,0.004848,0.011341,0.011178,0.006084,0.016596,0.020599,0.005493,0.012288,depan_menyala
0.046561,0.009510,3.028857,0.169309,0.217703,0.347378,0.007132,0.057963,-29.089951,1.927577,0.029359,0.311815,-0.087883,-0.054010,-0.271353,-0.252266,-0.063069,0.129906,-0.080816,0.105054,0.020308,0.029669,0.002523,0.033436,0.006373,0.025771,0.039886,0.023331,0.002732,0.030817,0.013785,0.023364,0.005139,0.032327,0.024087,0.013798,0.261458,0.065108,0.060672,0.270240,0.005933,0.039490,4.332847,0.526030,0.566096,0.386626,0.279712,0.364029,0.253947,0.235781,0.219673,0.238664,0.255987,0.200072,0.293946,0.036754,0.002238,0.037078,0.004446,0.032033,0.052778,0.025554,0.005447,0.029531,0.020899,0.021790,0.006749,0.010471,depan_menyala
0.088198,0.002435,3.035303,0.214191,0.249678,0.701579,0.003923,0.095493,-33.980561,1.605603,-0.196525,0.303992,0.017836,0.150017,0.004849,0.000611,0.087747,0.125190,-0.101163,-0.024519,-0.123832,0.029978,0.003903,0.040730,0.007666,0.020271,0.006550,0.024551,0.004880,0.008175,0.012103,0.025804,0.008144,0.018791,0.029991,0.005751,0.333853,0.054523,0.042901,0.266346,0.003368,0.030502,3.524763,0.486360,0.516816,0.274643,0.211826,0.198185,0.147200,0.175013,0.158655,0.190893,0.152045,0.137199,0.172349,0.028499,0.003206,0.034324,0.004559,0.014214,0.004152,0.025204,0.004222,0.006553,0.009361,0.022136,0.005468,0.010261,depan_menyala
0.079499,0.003722,3.118030,0.216082,0.248483,0.579714,0.004903,0.083046,-33.557834,1.495433,-0.252881,0.259880,0.019072,0.093755,0.064676,-0.014457,0.101240,0.087862,-0.088247,0.026054,-0.101528,0.033859,0.003731,0.030403,0.006057,0.048857,0.005613,0.021358,0.003019,0.004780,0.010658,0.021069,0.005869,0.024473,0.031685,0.008282,0.201958,0.059239,0.048227,0.251212,0.005935,0.035837,3.930782,0.521307,0.411966,0.325144,0.200708,0.192036,0.187975,0.198671,0.169590,0.169109,0.141659,0.154893,0.151374,0.045464,0.002789,0.027066,0.005007,0.027535,0.004414,0.017992,0.002123,0.004002,0.009668,0.020955,0.004619,0.009678,depan_menyala
0.088740,0.002579,3.040287,0.224959,0.250925,0.715139,0.003973,0.110088,-33.666877,1.367223,-0.172128,0.374860,0.026844,0.100992,-0.062537,-0.046467,0.125709,0.140138,-0.068498,-0.019539,-0.090573,0.029822,0.002738,0.024363,0.004932,0.044358,0.007977,0.017278,0.003107,0.005569,0.011787,0.023332,0.005192,0.020880,0.030658,0.005590,0.323847,0.056834,0.043135,0.329439,0.004873,0.048597,3.410027,0.400794,0.303704,0.303624,0.154435,0.232872,0.164757,0.161302,0.176747,0.184886,0.149736,0.111110,0.147730,0.035729,0.002175,0.021382,0.002972,0.020897,0.004373,0.012324,0.002009,0.006343,0.007260,0.020022,0.003811,0.009050,depan_menyala
0.073196,0.003661,2.903771,0.177576,0.215585,0.562587,0.004426,0.106420,-30.395850,1.756571,-0.353997,0.128284,-0.084485,0.141696,0.001470,-0.004995,0.023882,0.091218,-0.101743,-0.065003,-0.076143,0.035143,0.006931,0.035679,0.008886,0.025211,0.010127,0.020921,0.004394,0.006577,0.010669,0.021946,0.006794,0.020780,0.040976,0.007370,0.491911,0.071553,0.055111,0.416606,0.002907,0.079046,4.615940,0.553367,0.575059,0.472187,0.260824,0.240967,0.248724,0.271306,0.198927,0.200373,0.205305,0.172308,0.187427,0.054792,0.006637,0.038103,0.006929,0.028219,0.009869,0.012926,0.004246,0.005698,0.008192,0.022926,0.005701,0.015028,depan_menyala
0.059873,0.006911,2.981740,0.145732,0.197415,0.454629,0.008467,0.080778,-29.874887,1.874617,-0.030629,0.263750,0.032713,0.099794,-0.013552,-0.042789,0.037868,0.088696,-0.059178,0.017927,-0.165355,0.033489,0.003783,0.052434,0.009847,0.024696,0.007154,0.033919,0.003818,0.009758,0.012014,0.028474,0.006475,0.024784,0.039095,0.008898,0.325733,0.056161,0.050544,0.417167,0.012462,0.060237,4.597289,0.842774,0.561382,0.473779,0.314770,0.285886,0.298015,0.340651,0.265274,0.178881,0.193375,0.176402,0.156593,0.032631,0.005339,0.043765,0.012521,0.026415,0.006601,0.033140,0.005011,0.013503,0.008871,0.022666,0.006478,0.013424,depan_menyala
0.061187,0.006271,2.963845,0.159750,0.208356,0.367857,0.006342,0.060768,-30.809386,1.770327,-0.207178,0.307439,-0.039758,0.112994,-0.027391,-0.069091,0.022361,0.088335,-0.078664,0.054978,-0.110640,0.030988,0.004250,0.039294,0.007950,0.034769,0.007905,0.023638,0.006313,0.008449,0.014539,0.029433,0.006289,0.025635,0.037665,0.009170,0.381671,0.069461,0.064927,0.265747,0.005777,0.028480,5.560408,0.705315,0.496283,0.385813,0.252671,0.291989,0.273259,0.219498,0.219687,0.207913,0.207111,0.175047,0.217556,0.039863,0.004355,0.043937,0.006446,0.035968,0.006608,0.024720,0.011924,0.006429,0.018178,0.027322,0.006139,0.012997,depan_menyala
0.024493,0.006068,3.048150,0.138698,0.225581,0.071925,0.006667,0.014398,-30.497218,2.885237,0.359157,0.586342,0.292342,0.298488,0.048071,0.067523,0.155473,0.218728,-0.062423,-0.050314,0.057338,0.006867,0.000854,0.110739,0.004892,0.024428,0.006997,0.157072,0.000846,0.002705,0.011298,0.011561,0.003435,0.053791,0.005526,0.008583,0.269195,0.028339,0.033994,0.024801,0.005790,0.005628,2.219327,0.416828,0.415454,0.241880,0.182700,0.136594,0.124951,0.137816,0.152486,0.113665,0.124466,0.098828,0.090425,0.006689,0.000825,0.034228,0.005163,0.020864,0.006393,0.038137,0.002582,0.002777,0.005918,0.007858,0.002485,0.008991,depan_menyala
0.045667,0.008745,2.915679,0.149772,0.208863,0.287738,0.008883,0.051230,-29.892175,2.564307,-0.091970,0.654509,0.202090,0.276412,0.136860,0.024647,-0.050169,0.162402,-0.169521,0.054789,-0.055121,0.037299,0.002254,0.068909,0.009968,0.048813,0.008775,0.022607,0.001998,0.004965,0.009058,0.026635,0.002479,0.030277,0.035057,0.012276,0.299446,0.075303,0.061545,0.299958,0.006297,0.046290,4.608205,0.960514,0.635338,0.399834,0.329939,0.251835,0.200190,0.217849,0.186615,0.210823,0.153287,0.144908,0.152899,0.044897,0.002499,0.045758,0.009226,0.046547,0.008001,0.014627,0.002078,0.005875,0.007638,0.019664,0.002163,0.012638,depan_menyala
0.018920,0.012735,3.072852,0.116179,0.191853,0.073691,0.012284,0.019011,-28.995486,2.945396,-0.000260,0.576982,0.400596,0.322917,0.225425,0.062803,0.037317,0.187340,-0.081091,0.066475,-0.005307,0.005100,0.001055,0.068218,0.008649,0.057728,0.008939,0.096506,0.004746,0.003204,0.009207,0.022069,0.003700,0.040633,0.006964,0.015670,0.258431,0.046295,0.052891,0.045595,0.012815,0.010011,4.005712,0.602945,0.729821,0.305410,0.209164,0.241805,0.192436,0.244011,0.222370,0.239566,0.198321,0.153755,0.157944,0.004671,0.000974,0.050117,0.009794,0.027503,0.015836,0.047421,0.010774,0.004666,0.008738,0.026739,0.004091,0.010836,depan_menyala
0.019002,0.013198,3.000813,0.119507,0.200910,0.072260,0.009507,0.021673,-28.175255,2.815479,0.017904,0.701811,0.377761,0.370675,0.015491,0.043426,0.016753,0.137788,-0.045428,0.089390,0.061165,0.005587,0.001090,0.065301,0.011951,0.071427,0.009174,0.085528,0.003056,0.004226,0.009650,0.014703,0.004369,0.040088,0.009710,0.014734,0.377934,0.045639,0.050963,0.054705,0.006314,0.010526,4.237253,0.641704,0.593496,0.328669,0.241283,0.230077,0.252822,0.199450,0.266336,0.173149,0.191942,0.195606,0.150984,0.006407,0.001249,0.069162,0.014383,0.041216,0.009607,0.040383,0.006110,0.008028,0.007306,0.014372,0.004301,0.011982,depan_menyala
0.021025,0.018560,3.023555,0.119058,0.197340,0.082543,0.007381,0.021442,-27.751338,2.889824,-0.006928,0.644185,0.300358,0.319251,0.090589,0.022794,-0.001400,0.211726,-0.099410,0.135078,-0.056746,0.005915,0.001305,0.083310,0.010474,0.058578,0.009266,0.086391,0.004569,0.004703,0.010459,0.013653,0.005358,0.041470,0.010226,0.021139,0.392695,0.050294,0.054059,0.065819,0.006725,0.007903,4.058042,0.614582,0.530652,0.348236,0.289412,0.265697,0.186952,0.228390,0.264819,0.195029,0.161419,0.174151,0.154872,0.005884,0.001670,0.079259,0.011539,0.039168,0.011741,0.035768,0.012203,0.006333,0.006191,0.013370,0.004813,0.012239,depan_menyala
0.017438,0.015235,3.011055,0.106286,0.184384,0.056509,0.009864,0.017166,-28.037475,3.045520,0.033850,0.750054,0.384446,0.425197,0.067197,0.036377,-0.018115,0.164391,-0.071451,0.166621,-0.006914,0.006333,0.000589,0.072338,0.010362,0.081032,0.004523,0.075774,0.006182,0.002554,0.008534,0.020076,0.003778,0.042548,0.008416,0.015685,0.314842,0.053489,0.062539,0.047849,0.009298,0.009598,4.275832,0.642079,0.677385,0.323441,0.225975,0.214776,0.186359,0.260626,0.299455,0.175418,0.218184,0.186074,0.139048,0.006734,0.000504,0.081308,0.012858,0.058114,0.005683,0.038472,0.015337,0.004236,0.004741,0.017113,0.004370,0.012735,depan_menyala
